q_tag,path,title,summary,created-on,last-modified
1608,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Ahmed_Salem_Conferance,"International Webinar and Book Launch ""Middle East in Focus: Peace, Prosperity, and Democracy in Muslim World""","This webinar aimed at enlightening the audience about social and political changes and conditions in the Middle East and the Muslim World in general and the processes of peace, prosperity and democratization in particular. A book on this topic in Bahasa Language was launched during the event.  A lively discussion and rich Q&A session followed the main speeches.",nan,nan
1609,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Omnia_Nawal,Dr.Omnia Amin,"International Conference on Celebrating Arab Women Agents of Change and Progress in Honor of Nawal El Saadawi Organized by the Journal of Arabic and World Literature (London, UK)
",nan,nan
1610,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Ahmed_Salem,"3rd African Studies Association of Africa (ASAA) Biennial International Conference on African and Africana Knowledges: Past Representations, Current Discourses, Future Communities","Research Presentation entitled, “Contextualizing the History of Islamic Africa: An Alternative to the Area Studies Model” at United States International University-Africa, Nairobi, Kenya by Dr. Ahmed Salem",nan,nan
1611,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Jonathan-Fulton-china,China's Foreign Minister Wang Yi made a 6-country Middle East visit in late March 2021,"China's Foreign Minister Wang Yi made a 6-country Middle East visit in late March 2021, a trip that included a stop in the UAE with the dramatic announcement that the Sinopharm vaccine would be manufactured and distributed in the Emirates.  Here are links to some of Dr. Jonathan Fulton’s writing and media engagement during the visit.",nan,nan
1612,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Habibul_Khondker_2,Professor Habibul Khondker,"Professor Habibul Haque Khondker at the International Sociological Association's Third Social Forum in Vienna, July 2016.",nan,nan
1613,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Hamdi_Attalla,Hamdy Attalla,"Professor Hamdy Attalla presented a paper at the Arab Relations in a Changing World conference in Jordan, Nov. 2016",nan,nan
1614,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Rima_Sabban,Associate Professor Rima Sabban,Associate Professor Rima Sabban discussed the fundamentals of tolerance in the UAE in an interview with Gulf News,nan,nan
1615,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Habibul_Khondker,Professor Habibul Khondker,Professor Habibul Haque Khondker on the role of expatriates.,nan,nan
1616,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Jonathan_Fulton,Jonathan Fulton,"Instructor Jonathan Fulton presented a paper at the International Conference on Inter-Regional Connectivity: South Asia and Central Asia, in Lahore Pakistan.  ",nan,nan
1617,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Timothy_Power,Timothy Power,Hamassa and the Lost Arab Capital. Assistant Professor Timothy Power discusses archeological findings with the National.,nan,nan
1618,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Nezar_Andary,Nezar Andary,Assistant Professor Nezar Andary founded the new Documentary Theater Project.,nan,nan
1619,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Federico-Velez,Federico Velez,"Associate Professor Federico Velez presented three papers in Mexico this October. One on the Arab Gulf Countries and Iran at the Latin American Association of Asian and African Studies in Monterrey; a second paper on the status of the International Relations of the Middle East at the University of Monterrey, and a third one at the Colegio de Mexico on his recent book on Latin American Revolutionaries and the Arab World.",nan,nan
1620,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/Ahmad_Aljanadbah,Ahmad Aljanadbah,"Assistant Professor Ahmad Aljanadbah discussing Teaching Second Language Skills through the Communicative Approach at Teaching Second Language Skills Conference / University of Jordan, April 2015.",nan,nan
1621,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_faculty_spotlight/articles/4thinternational,"Commodity Frontiers and Global Capitalist Expansion: Social, Ecological and Resource Policy Implications","<p>The transformation of the physical environment and, in turn, people's relationship to the environment have been key processes in the emergence and consolidation of global capitalism over the past 500 years. Providing raw and intermediate materials to satisfy the voracious appetite of machines and city dwellers, the flatlands, valleys, forests, marine spaces, and mountains of the world have been transformed at astonishing and accelerating speed. This process of appropriation of the world’s ecological surpluses has come to be understood as that of shifting ‘commodity frontiers’. The two-day multi-disciplinary workshop is designed to explore the dynamics of frontier processes and how they relate to social, economic, political and ecological change in their zones of contact, with particular interest in research that explores one or more of the following issues:</p>",nan,nan
1622,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_events_items/Shipwrecks-replicas-and-Dhows,"Shipwrecks, Replicas, and ""Dhows""Shipwrecks, Replicas and ""Dhows"": Experimental Maritime Archaeology in the Indian Ocean","The development of the ship, or the dhow as is it is commonly referred to in Anglophone literature, played an essential role in the expansion of seaborne trade in the pre-modern Indian Ocean. These vessels were vehicles of trade, migration and culture that connected the region in a series of maritime networks. This talk discusses recent efforts to better understand the early ships of the Arabian Gulf and Indian Ocean, with a focus on experimental maritime archaeological projects that have attempted to reconstruct and sail these vessels. ",nan,nan
1623,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/_events_items/disappearance,The Disappearance of the Arab Jews: The Making of the Oriental Jews and their Current Predicament,"Dr. Tilde Rosmer, will present our next 'Lecture series' in Abu Dhabi Monday 7th Nov. 2016 at 12:30 till 1:30 in FF1-2-068. Refreshments and light lunch will be provided. ",nan,nan
1624,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/contact_us,Contact Us,nan,nan,nan
1625,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/CHSS-Newsletter,CHSS Newsletter,nan,nan,nan
1626,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/legal-clinic,LS Legal Clinic Initiative (LCI),nan,nan,nan
1627,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/Library-and-Resources,Library and Resources,"College of Sustainability Sciences and Humanities, Zayed University College of Sustainability Sciences and Humanities, Zayed University Colleges",nan,nan
1628,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/Student-Support,Student Support,"College of Sustainability Sciences and Humanities, Zayed University College of Sustainability Sciences and Humanities, Zayed University Colleges",nan,nan
1629,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/events/index,ALLT Forum 2020,nan,nan,nan
1630,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/extra-curricular-activities/index,Image Gallery,nan,nan,nan
1631,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/internships,Internships,nan,nan,nan
1632,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/index,Faculty and Staff ,nan,nan,nan
1633,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/index,Facutly And Staff,nan,nan,nan
1634,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Sarah_Hopkyns,Sarah Hopkyns ,nan,nan,nan
1635,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Jaime_Buchanan,Jaime Buchanan,nan,nan,nan
1636,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Afroditi_Tsioufi,Afroditi Tsioufi,nan,nan,nan
1637,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Sarah_Calderwood,Sarah Julia Calderwood,nan,nan,nan
1638,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Guy_Meredith,Guy_Meredith,nan,nan,nan
1639,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Shokha_Yusef,Shokha Yusef,nan,nan,nan
1640,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Chrysavgi_Papagianni,Chrysavgi Papagianni,nan,nan,nan
1641,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Pinar_Ayber,Pinar Ayber,nan,nan,nan
1642,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Timothy_Groombridge,Timothy Groombridge,nan,nan,nan
1643,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Sharon_Kelly,Sharon Kelly,nan,nan,nan
1644,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Raieda_Ishak,Raieda Ishak,nan,nan,nan
1645,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Glynda_Stiner,Glynda Stiner,nan,nan,nan
1646,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Jane_Clifford,Jane Clifford,nan,nan,nan
1647,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Tatjana_Skoro,Tatjana Skoro,nan,nan,nan
1648,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Timothy_Nicoll,Timothy Nicoll,nan,nan,nan
1649,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Paul_Carroll,Paul Carroll,nan,nan,nan
1650,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/James_Lewelling,James Lewelling,nan,nan,nan
